0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
6255,fil-2106,11/26/2009 0:00,1430-12-09,Thursday,November,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7170.0,Regular,490583,196233,8,8388,SAR 374638
6256,fil-2107,11/26/2009 0:00,1430-12-09,Thursday,November,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 47305.0,Regular,1584335,633734,5,25038,SAR 1189225
6257,fil-2108,11/26/2009 0:00,1430-12-09,,November,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 66895.0,Regular,1301110,780666,8,11964,SAR 690266
6258,fil-2109,11/26/2009 0:00,1430-12-09,Thursday,November,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 160160.0,Regular,2146072,643821,9,25418,SAR 1318640
6259,fil-2110,11/26/2009 0:00,1430-12-09,Thursday,November,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 316356.0,Regular,1006148,402459,4,16574,SAR 775011
6260,fil-2101,11/27/2009 0:00,1430-12-10,Friday,November,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22938.0,None,1033773,0,7,8539,SAR 375946
6261,fil-2102,11/27/2009 0:00,1430-12-10,Friday,Nov,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 32515.0,None,437587,0,4,5995,SAR 288050
6262,fil-2103,11/27/2009 0:00,1430-12-10,Friday,November,Dhul-Hijjah,,Hyper,615,No,12 hrs,SAR 51808.0,None,1305636,0,5,12834,SAR 695842
6263,fil-2104,11/27/2009 0:00,1430-12-10,Friday,November,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4505.0,None,181245,0,0,4088,SAR 179313
6264,fil-2105,11/27/2009 0:00,1430-12-10,Fri,November,Dhul-Hijjah,,Grande,3375,Yes,12 hrs,SAR 615994.0,None,1589187,0,4,13269,SAR 711917
6265,fil-2106,11/27/2009 0:00,1430-12-10,Friday,November,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 8536.0,None,490583,0,8,4929,SAR 221741
6266,fil-2107,11/27/2009 0:00,1430-12-10,,November,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 48028.0,None,1586062,0,5,15530,SAR 749465
6267,fil-2108,11/27/2009 0:00,1430-12-10,Friday,November,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 70913.0,None,1305403,0,8,10769,SAR 624032
6268,fil-2109,11/27/2009 0:00,1430-12-10,Friday,November,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 166437.0,None,2276996,0,9,21531,SAR 965066
6269,fil-2110,11/27/2009 0:00,1430-12-10,Fri,November,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 390575.0,None,937530,0,4,11489,SAR 527517
6270,fil-2101,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 19352.0,None,1022653,0,7,9228,SAR 459334
6271,fil-2102,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 31845.0,None,443186,0,4,5821,SAR 318877
6272,fil-2103,11/28/2009 0:00,1430-12-11,,November,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 48837.0,None,1305672,0,5,27117,SAR 1409903
6273,fil-2104,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4712.0,None,184027,0,0,2398,SAR 119877
6274,fil-2105,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 623717.0,None,1609686,0,4,14784,SAR 860543
6275,fil-2106,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 8001.0,None,490584,0,8,7242,SAR 366287
6276,fil-2107,11/28/2009 0:00,1430-12-11,Saturday,,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 47051.0,None,1584392,0,5,17944,SAR 938744
6277,fil-2108,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 82235.0,None,1305487,0,8,22402,SAR 1182290
6278,fil-2109,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,,Grande,1105,Yes,18 hrs,SAR 187702.0,None,2167072,0,9,21157,SAR 951144
6279,fil-2110,11/28/2009 0:00,1430-12-11,Saturday,November,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 311038.0,None,947917,0,4,15526,SAR 681725
6280,fil-2101,11/29/2009 0:00,1430-12-12,Sunday,November,Dhul-Hijjah,Center,,855,Yes,12 hrs,SAR 22608.0,None,1022653,0,7,16579,SAR 838601
6281,fil-2102,11/29/2009 0:00,1430-12-12,Sunday,November,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 35596.0,None,437229,0,4,5701,SAR 320506
6282,fil-2103,11/29/2009 0:00,1430-12-12,Sunday,,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 59791.0,None,1317129,0,5,27521,SAR 1124716
6283,fil-2104,11/29/2009 0:00,1430-12-12,Sunday,November,Dhul-Hijjah,Outskirts,,1665,Yes,12 hrs,SAR 4536.0,None,186930,0,0,1918,SAR 97741
6284,fil-2105,11/29/2009 0:00,1430-12-12,Sunday,November,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 514554.0,None,1594872,0,4,22124,SAR 1092486
6285,fil-2106,11/29/2009 0:00,1430-12-12,Sunday,,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7485.0,None,563889,0,8,5960,SAR 280318
6286,fil-2107,11/29/2009 0:00,1430-12-12,Sunday,November,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 46779.0,None,1584462,0,5,23158,SAR 1228165
6287,fil-2108,11/29/2009 0:00,1430-12-12,Sunday,November,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 85052.0,None,1551095,0,8,24559,SAR 1406944
6288,fil-2109,11/29/2009 0:00,1430-12-12,Sunday,Nov,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 179692.0,None,2157565,0,9,16289,SAR 710741
6289,fil-2110,11/29/2009 0:00,1430-12-12,,,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 335115.0,None,936865,0,4,9779,SAR 499121
6290,fil-2101,11/30/2009 0:00,1430-12-13,,Nov,Dhul-Hijjah,Center,,855,Yes,12 hrs,SAR 23403.0,None,1024424,0,7,14734,SAR 855967
6291,fil-2102,11/30/2009 0:00,1430-12-13,Monday,Nov,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 30747.0,None,437092,0,4,5762,SAR 286729
6292,fil-2103,11/30/2009 0:00,1430-12-13,Monday,,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 57161.0,None,1305642,0,5,29126,SAR 1498918
6293,fil-2104,11/30/2009 0:00,1430-12-13,Monday,November,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 5078.0,None,202422,0,0,2590,SAR 133984
6294,fil-2105,11/30/2009 0:00,1430-12-13,,November,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 629268.0,None,1845428,0,4,16320,SAR 678560
6295,fil-2106,11/30/2009 0:00,1430-12-13,Monday,November,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7218.0,None,491478,0,8,5757,SAR 255911
6296,fil-2107,11/30/2009 0:00,1430-12-13,Monday,November,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 45454.0,None,1584835,0,5,15689,SAR 887951
6297,fil-2108,11/30/2009 0:00,1430-12-13,Monday,November,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 69498.0,None,1299404,0,8,21502,SAR 979039
6298,fil-2109,11/30/2009 0:00,1430-12-13,,November,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 143025.0,None,2186326,0,9,32193,SAR 1644833
6299,fil-2110,11/30/2009 0:00,1430-12-13,Monday,November,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 382227.0,None,942866,0,4,8369,SAR 410150
6300,fil-2101,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22670.0,Regular,1026030,307809,7,14180,SAR 777001
6301,fil-2102,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 31140.0,Regular,698963,279585,4,10658,SAR 534588
6302,fil-2103,12/1/2009 0:00,1430-12-14,Tuesday,,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 67276.0,Regular,1305912,783547,5,17689,SAR 820497
6303,fil-2104,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4944.0,Regular,221682,88672,0,2841,SAR 150967
6304,fil-2105,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 537742.0,Regular,1588831,635532,4,31249,SAR 1551249
6305,fil-2106,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7527.0,Regular,490528,196211,8,4467,SAR 198119
6306,fil-2107,12/1/2009 0:00,1430-12-14,Tuesday,,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 44582.0,Regular,1590679,795339,5,28727,SAR 1415212
6307,fil-2108,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 69196.0,Regular,1311227,393368,8,19613,SAR 951755
6308,fil-2109,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 170994.0,Regular,2146072,1073036,9,23407,SAR 1207309
6309,fil-2110,12/1/2009 0:00,1430-12-14,Tuesday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 338977.0,Regular,936600,561960,4,16203,SAR 721410
6310,fil-2101,12/2/2009 0:00,1430-12-15,,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 21466.0,None,1022896,0,7,15998,SAR 689818
6311,fil-2102,12/2/2009 0:00,1430-12-15,Wednesday,Dec,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 26621.0,None,437232,0,4,7249,SAR 342834
6312,fil-2103,12/2/2009 0:00,1430-12-15,Wednesday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 60365.0,None,1312085,0,5,13396,SAR 647364
6313,fil-2104,12/2/2009 0:00,1430-12-15,Wednesday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4565.0,None,184201,0,0,1729,SAR 79239
6314,fil-2105,12/2/2009 0:00,1430-12-15,Wednesday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 662671.0,None,1588965,0,4,27495,SAR 1216697
6315,fil-2106,12/2/2009 0:00,1430-12-15,Wednesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7756.0,None,567924,0,8,4785,SAR 246040
6316,fil-2107,12/2/2009 0:00,1430-12-15,Wednesday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 46279.0,None,1590768,0,5,30221,SAR 1391166
6317,fil-2108,12/2/2009 0:00,1430-12-15,Wed,,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 72762.0,None,1321764,0,8,13896,SAR 647648
6318,fil-2109,12/2/2009 0:00,1430-12-15,Wednesday,Dec,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 153997.0,None,2146351,0,9,36264,SAR 1893006
6319,fil-2110,12/2/2009 0:00,1430-12-15,Wed,December,Dhul-Hijjah,Border,,2445,Yes,18 hrs,SAR 398353.0,None,938445,0,4,18265,SAR 940451
6320,fil-2101,12/3/2009 0:00,1430-12-16,Thursday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 21302.0,None,1023149,0,7,10771,SAR 535245
6321,fil-2102,12/3/2009 0:00,1430-12-16,Thursday,Dec,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 28446.0,None,437092,0,4,5608,SAR 272359
6322,fil-2103,12/3/2009 0:00,1430-12-16,,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 56090.0,None,1305673,0,5,19408,SAR 835335
6323,fil-2104,12/3/2009 0:00,1430-12-16,Thursday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 3969.0,None,182617,0,0,2153,SAR 107469
6324,fil-2105,12/3/2009 0:00,1430-12-16,Thu,December,Dhul-Hijjah,,Grande,3375,Yes,12 hrs,SAR 582849.0,None,1589218,0,4,20545,SAR 1268138
6325,fil-2106,12/3/2009 0:00,1430-12-16,Thursday,December,Dhul-Hijjah,,Regular,420,Yes,12 hrs,SAR 7841.0,None,502710,0,8,4572,SAR 233041
6326,fil-2107,12/3/2009 0:00,1430-12-16,Thursday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 48595.0,None,1584319,0,5,27248,SAR 1317509
6327,fil-2108,12/3/2009 0:00,1430-12-16,Thursday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 69485.0,None,1299393,0,8,23576,SAR 1159103
6328,fil-2109,12/3/2009 0:00,1430-12-16,Thursday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 191873.0,None,2147072,0,9,33708,SAR 1823874
6329,fil-2110,12/3/2009 0:00,1430-12-16,Thursday,December,Dhul-Hijjah,,Grande,2445,Yes,18 hrs,SAR 355161.0,None,936600,0,4,8592,SAR 416569
6330,fil-2101,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,,,855,Yes,12 hrs,SAR 21427.0,Grand,1022901,306870,7,19455,SAR 1070069
6331,fil-2102,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 31219.0,Grand,437235,131170,4,4228,SAR 220301
6332,fil-2103,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 53054.0,Grand,1305920,522368,5,18068,SAR 1029939
6333,fil-2104,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4003.0,Grand,180893,108535,0,2785,SAR 139623
6334,fil-2105,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 638000.0,Grand,1631748,489524,4,21064,SAR 1195844
6335,fil-2106,12/4/2009 0:00,1430-12-17,Fri,December,Dhul-Hijjah,,Regular,420,Yes,12 hrs,SAR 9286.0,Grand,533573,266786,8,7427,SAR 382457
6336,fil-2107,12/4/2009 0:00,1430-12-17,Friday,Dec,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 48650.0,Grand,1584336,475300,5,20081,SAR 1062272
6337,fil-2108,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 82540.0,Grand,1299924,779954,8,12076,SAR 604254
6338,fil-2109,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 149450.0,Grand,2146609,643982,9,34193,SAR 1986683
6339,fil-2110,12/4/2009 0:00,1430-12-17,Friday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 355714.0,Grand,937131,281139,4,13001,SAR 714092
6340,fil-2101,12/5/2009 0:00,1430-12-18,Saturday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 21847.0,Regular,1022694,613616,7,17099,SAR 933688
6341,fil-2102,12/5/2009 0:00,1430-12-18,Sat,Dec,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 25966.0,Regular,437092,218546,4,8856,SAR 481089
6342,fil-2103,12/5/2009 0:00,1430-12-18,Sat,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 51169.0,Regular,1349431,809658,5,20119,SAR 1131905
6343,fil-2104,12/5/2009 0:00,1430-12-18,Saturday,December,Dhul-Hijjah,,Regular,1665,Yes,12 hrs,SAR 4871.0,Regular,180821,108492,0,2038,SAR 92250
6344,fil-2105,12/5/2009 0:00,1430-12-18,Sat,Dec,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 663153.0,Regular,1590605,477181,4,29928,SAR 1277363
6345,fil-2106,12/5/2009 0:00,1430-12-18,Saturday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7562.0,Regular,513980,256990,8,10250,SAR 526760
6346,fil-2107,12/5/2009 0:00,1430-12-18,Saturday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 48706.0,Regular,1584606,950763,5,32291,SAR 1406165
6347,fil-2108,12/5/2009 0:00,1430-12-18,Saturday,Dec,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 69785.0,Regular,1381056,690528,8,16395,SAR 873256
6348,fil-2109,12/5/2009 0:00,1430-12-18,Saturday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 162913.0,Regular,2227741,668322,9,43296,SAR 2292139
6349,fil-2110,12/5/2009 0:00,1430-12-18,Saturday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 316158.0,Regular,936671,562002,4,10703,SAR 524783
6350,fil-2101,12/6/2009 0:00,1430-12-19,Sunday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 24845.0,Regular,1024559,409823,7,9230,SAR 503274
6351,fil-2102,12/6/2009 0:00,1430-12-19,Sunday,Dec,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 31140.0,Regular,520225,208090,4,11124,SAR 641957
6352,fil-2103,12/6/2009 0:00,1430-12-19,Sunday,December,Dhul-Hijjah,Center,,615,No,12 hrs,SAR 67671.0,Regular,1305653,391695,5,14792,SAR 789146
6353,fil-2104,12/6/2009 0:00,1430-12-19,,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 3889.0,Regular,180821,90410,0,2747,SAR 124069
6354,fil-2105,12/6/2009 0:00,1430-12-19,Sunday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 518171.0,Regular,1589234,635693,4,31873,SAR 1649111
6355,fil-2106,12/6/2009 0:00,1430-12-19,Sunday,December,Dhul-Hijjah,Center,,420,Yes,12 hrs,SAR 8467.0,Regular,490588,294352,8,6085,SAR 320432
6356,fil-2107,12/6/2009 0:00,1430-12-19,Sunday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 54387.0,Regular,1584325,633730,5,19363,SAR 1039161
6357,fil-2108,12/6/2009 0:00,1430-12-19,Sunday,,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 57243.0,Regular,1299404,519761,8,12739,SAR 544846
6358,fil-2109,12/6/2009 0:00,1430-12-19,Sunday,December,Dhul-Hijjah,Center,,1105,Yes,18 hrs,SAR 171261.0,Regular,2146361,1073180,9,37411,SAR 1663376
6359,fil-2110,12/6/2009 0:00,1430-12-19,Sun,December,Dhul-Hijjah,Border,,2445,Yes,18 hrs,SAR 360376.0,Regular,981133,392453,4,12197,SAR 680050
6360,fil-2101,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22268.0,None,1022623,0,7,13698,SAR 693914
6361,fil-2102,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 23658.0,None,732003,0,4,10365,SAR 585830
6362,fil-2103,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 52884.0,None,1309324,0,5,26835,SAR 1300557
6363,fil-2104,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4550.0,None,265380,0,0,5271,SAR 272429
6364,fil-2105,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 573827.0,None,1588703,0,4,16729,SAR 858381
6365,fil-2106,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Center,,420,Yes,12 hrs,SAR 7983.0,None,490663,0,8,5254,SAR 259184
6366,fil-2107,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 52826.0,None,1584397,0,5,23670,SAR 1159090
6367,fil-2108,12/7/2009 0:00,1430-12-20,Monday,Dec,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 65020.0,None,1344683,0,8,22138,SAR 1227379
6368,fil-2109,12/7/2009 0:00,1430-12-20,Monday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 125000.0,None,2170298,0,9,30158,SAR 1199463
6369,fil-2110,12/7/2009 0:00,1430-12-20,Monday,,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 383589.0,None,936746,0,4,15493,SAR 713434
6370,fil-2101,12/8/2009 0:00,1430-12-21,Tuesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22272.0,None,1023176,0,7,8767,SAR 395700
6371,fil-2102,12/8/2009 0:00,1430-12-21,Tuesday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 30992.0,None,461700,0,4,6072,SAR 308533
6372,fil-2103,12/8/2009 0:00,1430-12-21,,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 53075.0,None,1306692,0,5,25767,SAR 1264052
6373,fil-2104,12/8/2009 0:00,1430-12-21,Tuesday,,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4651.0,None,184480,0,0,3979,SAR 177348
6374,fil-2105,12/8/2009 0:00,1430-12-21,Tuesday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 657876.0,None,1588981,0,4,15444,SAR 738959
6375,fil-2106,12/8/2009 0:00,1430-12-21,Tuesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7284.0,None,576670,0,8,5397,SAR 267114
6376,fil-2107,12/8/2009 0:00,1430-12-21,Tuesday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 57376.0,None,1584336,0,5,17766,SAR 751532
6377,fil-2108,12/8/2009 0:00,1430-12-21,Tuesday,December,Dhul-Hijjah,,,855,Yes,18 hrs,SAR 77310.0,None,1299426,0,8,12006,SAR 611426
6378,fil-2109,12/8/2009 0:00,1430-12-21,Tuesday,,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 177641.0,None,2147128,0,9,27777,SAR 1476903
6379,fil-2110,12/8/2009 0:00,1430-12-21,Tuesday,December,Dhul-Hijjah,Border,,2445,Yes,18 hrs,SAR 306188.0,None,961208,0,4,16980,SAR 865165
6380,fil-2101,12/9/2009 0:00,1430-12-22,Wednesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22726.0,None,1035956,0,7,13061,SAR 638994
6381,fil-2102,12/9/2009 0:00,1430-12-22,Wednesday,Dec,Dhul-Hijjah,,Hyper,885,Yes,24 hrs,SAR 28719.0,None,439099,0,4,4225,SAR 201140
6382,fil-2103,12/9/2009 0:00,1430-12-22,Wednesday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 54416.0,None,1305642,0,5,22725,SAR 999612
6383,fil-2104,12/9/2009 0:00,1430-12-22,Wednesday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4570.0,None,182757,0,0,3686,SAR 191944
6384,fil-2105,12/9/2009 0:00,1430-12-22,Wednesday,Dec,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 601972.0,None,1595795,0,4,26909,SAR 1300391
6385,fil-2106,12/9/2009 0:00,1430-12-22,Wednesday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7809.0,None,497620,0,8,7013,SAR 348227
6386,fil-2107,12/9/2009 0:00,1430-12-22,Wednesday,December,Dhul-Hijjah,,Hyper,880,Yes,24 hrs,SAR 42667.0,None,1748420,0,5,30474,SAR 1718174
6387,fil-2108,12/9/2009 0:00,1430-12-22,Wednesday,December,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 59475.0,None,1312726,0,8,9950,SAR 428514
6388,fil-2109,12/9/2009 0:00,1430-12-22,,Dec,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 151625.0,None,2149857,0,9,24218,SAR 1060742
6389,fil-2110,12/9/2009 0:00,1430-12-22,,December,Dhul-Hijjah,,Grande,2445,Yes,18 hrs,SAR 359462.0,None,936673,0,4,14753,SAR 729944
6390,fil-2101,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 22294.0,None,1048025,0,7,13576,SAR 602520
6391,fil-2102,12/10/2009 0:00,1430-12-23,Thursday,,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 26831.0,None,437092,0,4,7142,SAR 345410
6392,fil-2103,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Center,Hyper,615,No,12 hrs,SAR 56441.0,None,1309470,0,5,23004,SAR 1218843
6393,fil-2104,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Outskirts,Regular,1665,Yes,12 hrs,SAR 4029.0,None,180744,0,0,2090,SAR 101557
6394,fil-2105,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Border,Grande,3375,Yes,12 hrs,SAR 494100.0,None,1588686,0,4,31760,SAR 1605550
6395,fil-2106,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Center,Regular,420,Yes,12 hrs,SAR 7393.0,None,657730,0,8,6140,SAR 277993
6396,fil-2107,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Center,Hyper,880,Yes,24 hrs,SAR 40069.0,None,1751538,0,5,14642,SAR 858678
6397,fil-2108,12/10/2009 0:00,1430-12-23,Thursday,,Dhul-Hijjah,Center,Hyper,855,Yes,18 hrs,SAR 80571.0,None,1299467,0,8,17009,SAR 802741
6398,fil-2109,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Center,Grande,1105,Yes,18 hrs,SAR 137920.0,None,2235361,0,9,21003,SAR 979088
6399,fil-2110,12/10/2009 0:00,1430-12-23,Thursday,December,Dhul-Hijjah,Border,Grande,2445,Yes,18 hrs,SAR 370965.0,None,950133,0,4,14947,SAR 739032
6400,fil-2101,12/11/2009 0:00,1430-12-24,Friday,December,Dhul-Hijjah,Center,Hyper,855,Yes,12 hrs,SAR 20524.0,Regular,1022656,511328,7,15913,SAR 688017
6401,fil-2102,12/11/2009 0:00,1430-12-24,Friday,December,Dhul-Hijjah,Border,Hyper,885,Yes,24 hrs,SAR 27958.0,Regular,607483,364489,4,12068,SAR 584011
