0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
4017,fil-2103,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 7427.0,None,1073327,0,6,7727,SAR 343054
4018,fil-2104,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 218990.0,Grand,2136730,1282038,10,38461,SAR 1564659
4019,fil-2105,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 34802.0,None,217128,0,1,3565,SAR 152500
4020,fil-2106,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 521927.0,Grand,4153862,2076931,7,76862,SAR 3858986
4021,fil-2107,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 70072.0,None,250197,0,2,3580,SAR 156283
4022,fil-2108,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 640000.0,Grand,2692784,1077113,10,20842,SAR 1022218
4023,fil-2109,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 54906.0,None,1281850,0,7,16920,SAR 742832
4024,fil-2110,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 78124.0,Grand,412411,123723,2,5895,SAR 282707
4025,fil-2111,9/8/2020 0:00,1442-01-20,Tue,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2519.0,None,447147,0,9,6438,SAR 277312
4026,fil-2101,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 6150.0,None,499156,0,7,5401,SAR 322534
4027,fil-2102,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 57763.0,Regular,352088,105626,4,5757,SAR 290067
4028,fil-2103,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6216.0,None,1073769,0,6,8375,SAR 409776
4029,fil-2104,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 164669.0,Regular,2136404,1281842,10,22799,SAR 1201571
4030,fil-2105,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 47939.0,None,217594,0,1,2005,SAR 103603
4031,fil-2106,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 548825.0,Regular,4153886,2492331,7,30157,SAR 1256593
4032,fil-2107,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 82689.0,None,250197,0,2,2573,SAR 124636
4033,fil-2108,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 621392.0,Regular,2693113,1077245,10,21038,SAR 1099307
4034,fil-2109,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 54231.0,None,1281633,0,7,11534,SAR 654938
4035,fil-2110,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 61685.0,Regular,413281,123984,2,6256,SAR 320412
4036,fil-2111,9/9/2020 0:00,1442-01-21,Wed,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2620.0,None,448102,0,9,4570,SAR 242082
4037,fil-2101,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5544.0,Regular,497988,248994,7,4645,SAR 220184
4038,fil-2102,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 51513.0,None,353515,0,4,5514,SAR 318061
4039,fil-2103,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 7398.0,Regular,1073364,429345,6,12207,SAR 519398
4040,fil-2104,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 274929.0,None,2136638,0,10,25639,SAR 1055824
4041,fil-2105,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 46339.0,Regular,217142,130285,1,2932,SAR 140295
4042,fil-2106,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 437729.0,None,4154346,0,7,32403,SAR 2039730
4043,fil-2107,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 66808.0,Regular,250293,150175,2,5952,SAR 371934
4044,fil-2108,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 579754.0,None,2692784,0,10,38776,SAR 1902991
4045,fil-2109,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 58522.0,Regular,1281659,640829,7,19750,SAR 1046957
4046,fil-2110,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 71900.0,None,412303,0,2,4046,SAR 172612
4047,fil-2111,9/10/2020 0:00,1442-01-22,Thu,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2208.0,Regular,447133,223566,9,2915,SAR 143998
4048,fil-2101,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5938.0,Regular,497779,248889,7,8372,SAR 485690
4049,fil-2102,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 60558.0,None,352248,0,4,5037,SAR 289823
4050,fil-2103,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6621.0,Regular,1072383,428953,6,13468,SAR 791862
4051,fil-2104,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 235473.0,None,2136641,0,10,15383,SAR 765891
4052,fil-2105,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 41119.0,Regular,217120,86848,1,2167,SAR 97741
4053,fil-2106,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 497458.0,None,4154569,0,7,47362,SAR 2498523
4054,fil-2107,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 70906.0,Regular,250206,125103,2,6191,SAR 332532
4055,fil-2108,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 506655.0,None,2692895,0,10,29083,SAR 1401871
4056,fil-2109,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 57699.0,Regular,1281659,512663,7,15364,SAR 852060
4057,fil-2110,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 66865.0,None,412306,0,2,3542,SAR 164104
4058,fil-2111,9/11/2020 0:00,1442-01-23,Fri,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2409.0,Regular,447177,223588,9,4979,SAR 255805
4059,fil-2101,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5097.0,None,497758,0,7,8519,SAR 404450
4060,fil-2102,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 50659.0,None,352085,0,4,3432,SAR 161222
4061,fil-2103,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6111.0,None,1072421,0,6,13512,SAR 731001
4062,fil-2104,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 215042.0,None,2136415,0,10,17945,SAR 785550
4063,fil-2105,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 43571.0,None,217197,0,1,3543,SAR 203495
4064,fil-2106,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 542794.0,None,4154898,0,7,37394,SAR 1704415
4065,fil-2107,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 76822.0,None,250188,0,2,5455,SAR 256624
4066,fil-2108,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 599108.0,None,2693129,0,10,30701,SAR 1592835
4067,fil-2109,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 53870.0,None,1283111,0,7,8468,SAR 408479
4068,fil-2110,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 69898.0,None,412327,0,2,6762,SAR 333564
4069,fil-2111,9/12/2020 0:00,1442-01-24,Sat,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2333.0,None,447139,0,9,5902,SAR 311962
4070,fil-2101,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 4300.0,Grand,497765,199106,7,9328,SAR 490178
4071,fil-2102,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 53007.0,None,353602,0,4,2758,SAR 150190
4072,fil-2103,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6078.0,Grand,1072369,643421,6,8042,SAR 386862
4073,fil-2104,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 233010.0,None,2137459,0,10,26931,SAR 1338009
4074,fil-2105,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 36877.0,Grand,217122,86848,1,2814,SAR 140487
4075,fil-2106,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 509983.0,None,4154371,0,7,57330,SAR 3272326
4076,fil-2107,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 66811.0,Grand,250182,100072,2,5128,SAR 249939
4077,fil-2108,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 581854.0,None,2693135,0,10,29085,SAR 1365371
4078,fil-2109,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 48767.0,Grand,1281640,640820,7,17694,SAR 1008706
4079,fil-2110,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 70046.0,None,412382,0,2,7189,SAR 375666
4080,fil-2111,9/13/2020 0:00,1442-01-25,Sun,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2446.0,Grand,447130,178852,9,8069,SAR 374483
4081,fil-2101,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 6427.0,Regular,497771,199108,7,5811,SAR 316104
4082,fil-2102,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 64177.0,None,352443,0,4,5498,SAR 236878
4083,fil-2103,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 5583.0,Regular,1072615,321784,6,9971,SAR 472456
4084,fil-2104,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 212263.0,None,2136406,0,10,20509,SAR 1006903
4085,fil-2105,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 38051.0,Regular,218667,65600,1,2580,SAR 131083
4086,fil-2106,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 557816.0,None,4153887,0,7,29907,SAR 1904921
4087,fil-2107,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 72422.0,Regular,250185,125092,2,4778,SAR 218475
4088,fil-2108,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 515389.0,None,2692799,0,10,24235,SAR 1086856
4089,fil-2109,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 52940.0,Regular,1281982,769189,7,20091,SAR 963176
4090,fil-2110,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 69849.0,None,412313,0,2,5707,SAR 268008
4091,fil-2111,9/14/2020 0:00,1442-01-26,Mon,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2335.0,Regular,447125,134137,9,5848,SAR 353158
4092,fil-2101,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 5164.0,None,499334,0,7,7419,SAR 449252
4093,fil-2102,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 52268.0,Regular,353180,141272,4,3535,SAR 189201
4094,fil-2103,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 7171.0,None,1072369,0,6,14155,SAR 717653
4095,fil-2104,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 185970.0,Regular,2136405,1281843,10,15392,SAR 829659
4096,fil-2105,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 40718.0,None,217120,0,1,2566,SAR 126695
4097,fil-2106,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 521426.0,Regular,4153982,1661592,7,65101,SAR 2416850
4098,fil-2107,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 88539.0,None,250301,0,2,4108,SAR 197232
4099,fil-2108,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 503437.0,Regular,2692864,1346432,10,17934,SAR 947360
4100,fil-2109,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 50592.0,None,1281743,0,7,18457,SAR 764414
4101,fil-2110,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 65794.0,Regular,412328,206164,2,6212,SAR 292153
4102,fil-2111,9/15/2020 0:00,1442-01-27,Tue,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2416.0,None,447297,0,9,4025,SAR 157043
4103,fil-2101,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 6387.0,None,498010,0,7,5459,SAR 280009
4104,fil-2102,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 60035.0,Regular,352340,176170,4,3224,SAR 191670
4105,fil-2103,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 5647.0,None,1072737,0,6,7723,SAR 434531
4106,fil-2104,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 206641.0,Regular,2136406,854562,10,29565,SAR 1367782
4107,fil-2105,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 37169.0,None,217156,0,1,3855,SAR 227000
4108,fil-2106,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 388154.0,Regular,4155473,2077736,7,43948,SAR 2191733
4109,fil-2107,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 75381.0,None,250219,0,2,2999,SAR 129213
4110,fil-2108,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 584540.0,Regular,2692793,1077117,10,41186,SAR 2334355
4111,fil-2109,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 48966.0,None,1281661,0,7,10765,SAR 540082
4112,fil-2110,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 67409.0,Regular,413419,206709,2,3819,SAR 195770
4113,fil-2111,9/16/2020 0:00,1442-01-28,Wed,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2240.0,None,447897,0,9,6449,SAR 270451
4114,fil-2101,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Center,Regular,150,No,12 hrs,SAR 6613.0,None,497793,0,7,4265,SAR 214209
4115,fil-2102,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Border,Hyper,1830,Yes,24 hrs,SAR 38915.0,None,352168,0,4,5035,SAR 290295
4116,fil-2103,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Center,Regular,465,Yes,12 hrs,SAR 6976.0,None,1072371,0,6,12868,SAR 667666
4117,fil-2104,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Center,Grande,1470,Yes,18 hrs,SAR 220767.0,None,2136405,0,10,26918,SAR 1381487
4118,fil-2105,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Outskirts,Hyper,810,Yes,24 hrs,SAR 37864.0,None,217906,0,1,1708,SAR 88082
4119,fil-2106,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Center,Grande,840,Yes,12 hrs,SAR 573819.0,None,4153888,0,7,42369,SAR 1732725
4120,fil-2107,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Border,Hyper,765,No,12 hrs,SAR 81578.0,None,250185,0,2,4395,SAR 232622
4121,fil-2108,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Center,Grande,1060,Yes,12 hrs,SAR 550905.0,None,2692905,0,10,22620,SAR 1212377
4122,fil-2109,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Center,Hyper,960,Yes,18 hrs,SAR 60649.0,None,1281624,0,7,13072,SAR 618600
4123,fil-2110,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Border,Hyper,840,Yes,18 hrs,SAR 63924.0,None,412328,0,2,3893,SAR 190544
4124,fil-2111,9/17/2020 0:00,1442-01-29,Thu,Sep,Muharram,Center,Regular,265,Yes,12 hrs,SAR 2636.0,None,447125,0,9,3755,SAR 189313
4125,fil-2101,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Center,Regular,150,No,12 hrs,SAR 5486.0,None,498308,0,7,5822,SAR 299177
4126,fil-2102,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 53867.0,Grand,352265,176132,4,5129,SAR 250433
4127,fil-2103,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Center,Regular,465,Yes,12 hrs,SAR 6237.0,None,1073527,0,6,9017,SAR 437977
4128,fil-2104,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Center,Grande,1470,Yes,18 hrs,SAR 219557.0,Grand,2136489,1281893,10,39328,SAR 2354885
4129,fil-2105,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 41672.0,None,217119,0,1,3225,SAR 181823
4130,fil-2106,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Center,Grande,840,Yes,12 hrs,SAR 491391.0,Grand,4155022,2077511,7,76784,SAR 3256272
4131,fil-2107,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Border,Hyper,765,No,12 hrs,SAR 61845.0,None,250198,0,2,5219,SAR 249551
4132,fil-2108,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Center,Grande,1060,Yes,12 hrs,SAR 574066.0,Grand,2692963,1077185,10,31103,SAR 1318538
4133,fil-2109,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Center,Hyper,960,Yes,18 hrs,SAR 48957.0,None,1281624,0,7,9227,SAR 454607
4134,fil-2110,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Border,Hyper,840,Yes,18 hrs,SAR 68374.0,Grand,412328,164931,2,6247,SAR 359110
4135,fil-2111,9/18/2020 0:00,1442-02-01,Fri,Sep,Safar,Center,Regular,265,Yes,12 hrs,SAR 2193.0,None,447140,0,9,4829,SAR 266567
4136,fil-2101,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Center,Regular,150,No,12 hrs,SAR 5649.0,None,497938,0,7,9189,SAR 491389
4137,fil-2102,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 57028.0,Regular,352124,211274,4,4220,SAR 202314
4138,fil-2103,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Center,Regular,465,Yes,12 hrs,SAR 6110.0,None,1072755,0,6,7723,SAR 440206
4139,fil-2104,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Center,Grande,1470,Yes,18 hrs,SAR 196606.0,Regular,2136411,854564,10,30059,SAR 1424000
4140,fil-2105,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 41735.0,None,217119,0,1,2514,SAR 128860
4141,fil-2106,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Center,Grande,840,Yes,12 hrs,SAR 528239.0,Regular,4153869,1661547,7,62960,SAR 2858417
4142,fil-2107,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Border,Hyper,765,No,12 hrs,SAR 74750.0,None,250199,0,2,5507,SAR 269962
4143,fil-2108,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Center,Grande,1060,Yes,12 hrs,SAR 574762.0,Regular,2692789,1346394,10,32668,SAR 1566162
4144,fil-2109,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Center,Hyper,960,Yes,18 hrs,SAR 57199.0,None,1281641,0,7,14610,SAR 868729
4145,fil-2110,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Border,Hyper,840,Yes,18 hrs,SAR 71951.0,Regular,413484,248090,2,3456,SAR 142488
4146,fil-2111,9/19/2020 0:00,1442-02-02,Sat,Sep,Safar,Center,Regular,265,Yes,12 hrs,SAR 2751.0,None,447124,0,9,4024,SAR 173399
4147,fil-2101,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Center,Regular,150,No,12 hrs,SAR 5465.0,Regular,497755,149326,7,10178,SAR 468586
4148,fil-2102,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 53336.0,None,352270,0,4,4579,SAR 225210
4149,fil-2103,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Center,Regular,465,Yes,12 hrs,SAR 6129.0,Regular,1072940,321882,6,8536,SAR 493454
4150,fil-2104,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Center,Grande,1470,Yes,18 hrs,SAR 229613.0,None,2136444,0,10,15382,SAR 673734
4151,fil-2105,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 43018.0,Regular,217129,130277,1,4124,SAR 220671
4152,fil-2106,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Center,Grande,840,Yes,12 hrs,SAR 513458.0,None,4153869,0,7,37384,SAR 1777405
4153,fil-2107,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Border,Hyper,765,No,12 hrs,SAR 87082.0,Regular,250309,100123,2,6049,SAR 339915
4154,fil-2108,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Center,Grande,1060,Yes,12 hrs,SAR 658659.0,None,2694526,0,10,22633,SAR 1080774
4155,fil-2109,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Center,Hyper,960,Yes,18 hrs,SAR 51011.0,Regular,1281641,384492,7,19484,SAR 1023705
4156,fil-2110,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Border,Hyper,840,Yes,18 hrs,SAR 76203.0,None,412361,0,2,4358,SAR 225985
4157,fil-2111,9/20/2020 0:00,1442-02-03,Sun,Sep,Safar,Center,Regular,265,Yes,12 hrs,SAR 2489.0,Regular,447150,178860,9,5352,SAR 249914
4158,fil-2101,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Center,Regular,150,No,12 hrs,SAR 6419.0,Regular,497758,199103,7,8916,SAR 449891
4159,fil-2102,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 58404.0,None,352360,0,4,3664,SAR 165192
4160,fil-2103,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Center,Regular,465,Yes,12 hrs,SAR 5672.0,Regular,1072496,643497,6,8648,SAR 401506
4161,fil-2104,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Center,Grande,1470,Yes,18 hrs,SAR 186100.0,None,2136431,0,10,14100,SAR 715729
4162,fil-2105,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Outskirts,Hyper,810,Yes,24 hrs,SAR 37468.0,Regular,217247,130348,1,4416,SAR 196050
4163,fil-2106,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Center,Grande,840,Yes,12 hrs,SAR 481058.0,None,4153880,0,7,47354,SAR 2019473
4164,fil-2107,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Border,Hyper,765,No,12 hrs,SAR 78461.0,Regular,250192,150115,2,5317,SAR 230772
4165,fil-2108,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Center,Grande,1060,Yes,12 hrs,SAR 567722.0,None,2694009,0,10,17780,SAR 987069
4166,fil-2109,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Center,Hyper,960,Yes,18 hrs,SAR 54617.0,Regular,1281899,384569,7,18669,SAR 984137
4167,fil-2110,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Border,Hyper,840,Yes,18 hrs,SAR 55545.0,None,412431,0,2,3711,SAR 196951
4168,fil-2111,9/21/2020 0:00,1442-02-04,Mon,Sep,Safar,Center,Regular,265,Yes,12 hrs,SAR 2512.0,Regular,447164,268298,9,6736,SAR 320517
4169,fil-2101,9/22/2020 0:00,1442-02-05,Tue,Sep,Safar,Center,Regular,150,No,12 hrs,SAR 6076.0,None,498615,0,7,4867,SAR 215540
4170,fil-2102,9/22/2020 0:00,1442-02-05,Tue,Sep,Safar,Border,Hyper,1830,Yes,24 hrs,SAR 62244.0,None,352677,0,4,2521,SAR 125590
4171,fil-2103,9/22/2020 0:00,1442-02-05,Tue,Sep,Safar,Center,Regular,465,Yes,12 hrs,SAR 7669.0,None,1072368,0,6,12868,SAR 586233
